trajectory_id,direction,replicate,crossing_time,ordered_slope_mean,shuffle_slope_mean,slope_difference,ordered_forecast_mean,shuffle_forecast_mean,forecast_difference,ordered_positive_slope_fraction,shuffle_positive_slope_fraction,positive_slope_fraction_difference,ordered_any_alarm,shuffle_any_alarm,any_alarm_difference,stationary_slope_mean,stationary_forecast_mean,stationary_positive_slope_fraction,stationary_any_alarm
mixed_gradient:event,mixed_gradient,55,14,0.004471114399683264,0.0012775044720148682,0.0031936099276683957,0.22836711908562163,0.21018178217983172,0.01818533690578991,0.6,0.5975,0.0024999999999999467,True,0.6,0.4,-0.004938729794289181,0.16052707609759057,0.2,False
mixed_gradient:event,mixed_gradient,56,14,0.005879003793101969,0.0013735806762406285,0.004505423116861341,0.23671570641207412,0.20782547407316157,0.028890232338912553,0.8,0.5925,0.20750000000000002,True,0.4708333333333333,0.5291666666666667,0.0019686249588064,0.18462221611616997,0.8,False
mixed_gradient:event,mixed_gradient,57,14,0.004058815407800646,0.0015066685589816358,0.0025521468488190102,0.21471600027143573,0.20317663994481883,0.011539360326616899,1.0,0.6,0.4,True,0.5333333333333333,0.4666666666666667,0.002360888212776969,0.1931740132145125,0.8,False
mixed_gradient:event,mixed_gradient,58,14,0.009055376846093218,0.0025558273899992695,0.006499549456093949,0.26449994826459094,0.2275957467064145,0.03690420155817645,1.0,0.6241666666666666,0.37583333333333335,True,1.0,0.0,-0.0015530793571545364,0.16105052020609745,0.4,False
mixed_gradient:event,mixed_gradient,59,14,0.00839894756427469,0.002579217560132581,0.005819730004142109,0.2565216727479342,0.22370308655253482,0.032818586195399374,1.0,0.6033333333333334,0.3966666666666666,True,1.0,0.0,-0.0013154792970597622,0.1746819782427298,0.4,False
noise:event,noise,0,15,0.005594109191694053,0.0004723229996010535,0.005121786192092999,0.23964638977344332,0.2112198626768955,0.028426527096547832,1.0,0.5433333333333333,0.45666666666666667,True,0.3541666666666667,0.6458333333333333,-0.003658903022832294,0.15736876155838425,0.0,False
noise:event,noise,1,15,0.008772057072042597,0.0003138803810303651,0.008458176691012233,0.2660729099334198,0.21478704607710908,0.05128586385631073,1.0,0.5275,0.47250000000000003,True,0.3416666666666667,0.6583333333333333,-0.002363239844656165,0.17535588191117518,0.2,False
noise:event,noise,2,15,0.008858379406213491,0.0025712406523792837,0.006287138753834208,0.2830517578915316,0.24928694049713732,0.03376481739439427,1.0,0.6174999999999999,0.38250000000000006,True,1.0,0.0,0.0006690494240745252,0.17853300605568606,0.4,False
noise:event,noise,3,15,0.008666899553258616,0.0005942889470267646,0.008072610606231852,0.2696292485982318,0.2242176439364443,0.04541160466178748,1.0,0.5308333333333334,0.4691666666666666,True,0.5875,0.4125,-0.001727058800566443,0.18378211095176308,0.4,False
noise:event,noise,4,15,0.007828443217292574,0.0014136307194942228,0.006414812497798351,0.25120138587616686,0.2119655042360881,0.03923588164007877,1.0,0.5850000000000001,0.4149999999999999,True,0.7208333333333333,0.2791666666666667,0.0008753362206559776,0.1889360665705202,0.8,False
noise:event,noise,5,15,0.005771287321057707,0.0007774340353340142,0.004993853285723693,0.2312598385303691,0.20308767844766062,0.02817216008270848,1.0,0.5683333333333334,0.43166666666666664,True,0.325,0.675,0.0015016816145596817,0.18738162172931241,0.6,False
noise:event,noise,6,15,0.008931931086222896,9.733092100217665e-06,0.008922197994122678,0.27066993404305795,0.21730626871915723,0.053363665323900716,1.0,0.48000000000000004,0.52,True,0.4666666666666667,0.5333333333333333,0.0012011875759099365,0.1796990267681458,0.8,False
noise:event,noise,7,15,0.009808872489210751,0.0013764321634136063,0.008432440325797146,0.2679435484302285,0.21948290685940436,0.04846064157082414,1.0,0.5808333333333333,0.4191666666666667,True,0.6333333333333333,0.3666666666666667,0.0005068832445948917,0.19089158072893894,0.4,False
noise:event,noise,8,15,0.005653024000684862,0.0012670545244617072,0.004385969476223155,0.2400074645427642,0.2157821211493461,0.024225343393418086,1.0,0.5866666666666667,0.41333333333333333,False,0.37083333333333335,-0.37083333333333335,0.0026059922460969767,0.1820146233226112,1.0,False
noise:event,noise,9,15,0.005346771414269925,0.00017315365464296692,0.005173617759626958,0.2371899677455344,0.2127403614641038,0.024449606281430614,1.0,0.5166666666666667,0.4833333333333333,True,0.5375,0.4625,-0.0060136476678843195,0.17406738281307574,0.0,False
noise:event,noise,10,15,0.009388562894602371,0.001049009180411251,0.008339553714191119,0.2513235209730669,0.19971282014642994,0.05161070082663699,1.0,0.5700000000000001,0.42999999999999994,True,0.2375,0.7625,0.0031936806860468543,0.19499375737265706,0.8,False
noise:event,noise,11,15,0.00630743599117804,-0.0002069821319880733,0.006514418123166113,0.24974970132318958,0.21371764289971248,0.03603205842347709,1.0,0.48250000000000004,0.5175,True,0.2916666666666667,0.7083333333333333,-0.003501772539382223,0.1663871000853941,0.0,False
noise:event,noise,12,15,0.004032711155277309,0.0008593519047686251,0.003173359250508684,0.22609329362448743,0.21029901122144679,0.01579428240304065,1.0,0.5725,0.4275,False,0.11666666666666667,-0.11666666666666667,0.00024326433625453743,0.17760426534466472,0.4,False
noise:event,noise,13,15,0.007733073387071468,0.0006403903413979681,0.0070926830456734995,0.25288423719274733,0.2141961890562544,0.03868804813649293,1.0,0.5358333333333333,0.4641666666666667,True,0.5625,0.4375,-0.0006929147200371053,0.17672013244773957,0.4,False
noise:event,noise,14,15,0.0037768188860475608,0.00031877431425077457,0.003458044571796786,0.23496830990584225,0.21326850461740693,0.02169980528843532,0.4,0.525,-0.125,True,0.4041666666666667,0.5958333333333333,0.0016249377057488974,0.18934710813927205,0.6,False
noise:event,noise,15,15,0.0066848960713084575,0.0010978068030687775,0.00558708926823968,0.26097726085292244,0.2288503431868091,0.032126917666113336,1.0,0.5641666666666667,0.4358333333333333,True,0.8333333333333334,0.16666666666666663,0.0007143716662408322,0.1877640350710637,0.4,False
noise:event,noise,16,15,0.003856218462845696,0.001400948511013958,0.002455269951831738,0.2234538510165825,0.21345680268515999,0.009997048331422509,1.0,0.6041666666666666,0.39583333333333337,False,0.5833333333333334,-0.5833333333333334,-0.001620279434420359,0.1676365926732014,0.4,False
noise:event,noise,17,15,0.00662932564358749,0.0012445067704117338,0.005384818873175756,0.25611728762429753,0.22592826744275385,0.03018902018154368,1.0,0.5658333333333334,0.4341666666666666,True,0.6916666666666667,0.30833333333333335,-0.004974772180025001,0.16162264843528942,0.2,False
noise:event,noise,18,15,0.004193493771368737,-0.00010968095938793878,0.0043031747307566755,0.2214466105504187,0.20178508804580259,0.019661522504616114,1.0,0.5158333333333334,0.48416666666666663,False,0.21666666666666667,-0.21666666666666667,0.0004953220270862942,0.18940186324849878,0.6,False
noise:event,noise,19,15,0.003960057988565057,0.00021862261311702047,0.003741435375448037,0.22895437855483167,0.21096318766133473,0.017991190893496933,0.8,0.5291666666666667,0.27083333333333337,False,0.11666666666666667,-0.11666666666666667,0.0004056916793144215,0.17703492278542257,0.4,False
noise:event,noise,20,15,0.005880617349233154,0.0011778356235956572,0.004702781725637497,0.2423306946592359,0.21733932429832292,0.02499137036091298,1.0,0.5783333333333334,0.42166666666666663,False,0.4791666666666667,-0.4791666666666667,-0.0005122672513643402,0.17752013294003638,0.4,False
